TransactionID,Device,Site,StationName,Start,End,Account,Total_Energy (kWh),Duration,Meter Start (kWh),Meter End (kWh)
47288,616,UK-HBN-EB35,Discovery Centre,22/09/2020 13:50,24/09/2020 07:42,Leeds Fleet Account,9.869,41:52:38,0,9.869
47302,560,UK-HBN-EB39B,Westland Road,22/09/2020 14:56,23/09/2020 07:00,Leeds Fleet Account,15.472,16:03:38,0,15.472
47305,562,UK-HBN-EB59,Print Unit Limewood Approach,22/09/2020 14:59,22/09/2020 15:40,Leeds Fleet Account,4.289,00:40:30,0,4.289
47306,559,UK-HBN-EB39A,Westland Road,22/09/2020 15:08,24/09/2020 06:25,Leeds Fleet Account,11.155,39:17:06,0,11.155
47349,553,UK-HBN-EB37B,Farnley Hall,23/09/2020 06:32,23/09/2020 15:18,Leeds Fleet Account,25.073,08:46:14,0,25.073
47354,562,UK-HBN-EB59,Print Unit Limewood Approach,23/09/2020 06:59,23/09/2020 08:14,Leeds Fleet Account,7.855,01:15:02,0,7.855
47357,562,UK-HBN-EB59,Print Unit Limewood Approach,23/09/2020 07:05,23/09/2020 12:54,Leeds Fleet Account,15.477,05:49:04,0,15.477
47374,661,UK-HBN-EB41B,Knowsthorpe Refuse B,23/09/2020 08:41,23/09/2020 09:12,Leeds Fleet Account,3.623,00:30:56,0,3.623
47381,601,UK-HBN-EB141A,Henshaw 1,23/09/2020 09:41,25/09/2020 09:16,Leeds Fleet Account,33.229,47:35:15,0,33.229
47384,660,UK-HBN-EB41A,Knowsthorpe Refuse A,23/09/2020 10:00,23/09/2020 11:53,Leeds Fleet Account,13.588,01:53:34,0,13.588
47387,661,UK-HBN-EB41B,Knowsthorpe Refuse B,23/09/2020 10:38,23/09/2020 12:28,Leeds Fleet Account,13.063,01:50:18,0,13.063
47399,658,UK-HBN-EB42A,Knowsthorpe Refuse A,23/09/2020 11:27,23/09/2020 12:59,Leeds Fleet Account,10.903,01:31:28,0,10.903
47405,660,UK-HBN-EB41A,Knowsthorpe Refuse A,23/09/2020 12:21,23/09/2020 16:06,Leeds Fleet Account,16.873,03:44:50,0,16.873
47408,578,UK-HBN-EB100B,Knowsthorpe HQ,23/09/2020 12:37,24/09/2020 08:23,Leeds Fleet Account,13.752,19:45:53,0,13.752
47411,578,UK-HBN-EB100B,Knowsthorpe HQ,23/09/2020 12:43,23/09/2020 13:15,Leeds Fleet Account,3.547,00:31:39,0,3.547
47410,575,UK-HBN-EB99B,Knowsthorpe HQ,23/09/2020 12:43,24/09/2020 09:07,Leeds Fleet Account,10.496,20:23:43,0,10.496
47412,575,UK-HBN-EB99B,Knowsthorpe HQ,23/09/2020 12:44,24/09/2020 08:29,Leeds Fleet Account,26.042,19:45:02,0,26.042
47413,562,UK-HBN-EB59,Print Unit Limewood Approach,23/09/2020 12:47,23/09/2020 15:08,Leeds Fleet Account,14.566,02:20:26,0,14.566
47414,577,UK-HBN-EB100A,Knowsthorpe HQ,23/09/2020 12:59,24/09/2020 09:07,Leeds Fleet Account,13.578,20:08:01,0,13.578
47431,555,UK-HBN-EB37A,Farnley Hall,23/09/2020 13:55,24/09/2020 11:41,Leeds Fleet Account,10.189,21:45:33,0,10.189
47433,560,UK-HBN-EB39B,Westland Road,23/09/2020 14:21,24/09/2020 07:15,Leeds Fleet Account,25.95,16:53:27,0,25.95
47437,602,UK-HBN-EB141B,Henshaw 2,23/09/2020 14:42,24/09/2020 07:56,Leeds Fleet Account,10.132,17:13:34,0,10.132
47482,658,UK-HBN-EB42A,Knowsthorpe Refuse A,24/09/2020 04:41,24/09/2020 12:13,Leeds Fleet Account,16.461,07:31:26,0,16.461
47487,603,UK-HBN-EB142,Henshaw 3,24/09/2020 06:18,24/09/2020 12:53,Leeds Fleet Account,13.047,06:34:42,0,13.047
47489,553,UK-HBN-EB37B,Farnley Hall,24/09/2020 06:22,24/09/2020 10:23,Leeds Fleet Account,18.808,04:00:51,0,18.808
47491,553,UK-HBN-EB37B,Farnley Hall,24/09/2020 06:30,24/09/2020 15:02,Leeds Fleet Account,29.778,08:31:41,0,29.778
47497,562,UK-HBN-EB59,Print Unit Limewood Approach,24/09/2020 07:13,24/09/2020 08:28,Leeds Fleet Account,7.834,01:14:16,0,7.834
47498,562,UK-HBN-EB59,Print Unit Limewood Approach,24/09/2020 07:14,24/09/2020 15:45,Leeds Fleet Account,24.769,08:31:28,0,24.769
47501,658,UK-HBN-EB42A,Knowsthorpe Refuse A,24/09/2020 07:31,24/09/2020 10:41,Leeds Fleet Account,20.278,03:09:39,0,20.278
47504,550,UK-HBN-EB34,Millshaw Park Way,24/09/2020 07:55,24/09/2020 10:40,Leeds Fleet Account,9.856,02:45:22,0,9.856
47518,591,UK-HBN-EB150C,Fleet Services,24/09/2020 08:53,24/09/2020 08:53,Leeds Fleet Account,0,00:00:01,0,0
47522,560,UK-HBN-EB39B,Westland Road,24/09/2020 09:01,24/09/2020 13:06,Leeds Fleet Account,8.647,04:05:17,0,8.647
47525,661,UK-HBN-EB41B,Knowsthorpe Refuse B,24/09/2020 09:13,24/09/2020 11:49,Leeds Fleet Account,5.216,02:35:51,0,5.216
47528,660,UK-HBN-EB41A,Knowsthorpe Refuse A,24/09/2020 09:31,24/09/2020 09:31,Leeds Fleet Account,0,00:00:15,0,0
47529,660,UK-HBN-EB41A,Knowsthorpe Refuse A,24/09/2020 09:33,24/09/2020 09:57,Leeds Fleet Account,2.577,00:23:28,0,2.577
47530,603,UK-HBN-EB142,Henshaw 3,24/09/2020 09:45,26/09/2020 07:23,Leeds Fleet Account,8.075,45:37:32,0,8.075
47549,660,UK-HBN-EB41A,Knowsthorpe Refuse A,24/09/2020 11:43,24/09/2020 12:34,Leeds Fleet Account,6.009,00:50:50,0,6.009
47552,578,UK-HBN-EB100B,Knowsthorpe HQ,24/09/2020 12:38,25/09/2020 10:05,Leeds Fleet Account,15.242,21:27:07,0,15.242
47560,577,UK-HBN-EB100A,Knowsthorpe HQ,24/09/2020 12:44,25/09/2020 09:20,Leeds Fleet Account,28.993,20:35:36,0,28.993
47561,575,UK-HBN-EB99B,Knowsthorpe HQ,24/09/2020 12:52,25/09/2020 08:48,Leeds Fleet Account,10.526,19:56:31,0,10.526
47563,575,UK-HBN-EB99B,Knowsthorpe HQ,24/09/2020 12:58,25/09/2020 08:59,Leeds Fleet Account,14.806,20:01:29,0,14.806
47566,616,UK-HBN-EB35,Discovery Centre,24/09/2020 13:38,25/09/2020 07:06,Leeds Fleet Account,11.354,17:28:34,0,11.354
47567,562,UK-HBN-EB59,Print Unit Limewood Approach,24/09/2020 13:47,24/09/2020 14:57,Leeds Fleet Account,7.318,01:10:07,0,7.318
47570,560,UK-HBN-EB39B,Westland Road,24/09/2020 14:27,25/09/2020 07:16,Leeds Fleet Account,22.303,16:48:53,0,22.303
47579,560,UK-HBN-EB39B,Westland Road,24/09/2020 15:09,25/09/2020 06:28,Leeds Fleet Account,6.692,15:19:01,0,6.692
47586,604,UK-HBN-EB143,Henshaw 3,24/09/2020 15:43,25/09/2020 05:56,Leeds Fleet Account,19.865,14:13:21,0,19.865
47609,559,UK-HBN-EB39A,Westland Road,25/09/2020 05:30,25/09/2020 07:34,Leeds Fleet Account,9.441,02:04:24,0,9.441
47616,660,UK-HBN-EB41A,Knowsthorpe Refuse A,25/09/2020 06:14,25/09/2020 07:18,Leeds Fleet Account,7.653,01:04:36,0,7.653
47618,553,UK-HBN-EB37B,Farnley Hall,25/09/2020 06:35,28/09/2020 15:04,Leeds Fleet Account,30.275,80:28:56,0,30.275
47617,562,UK-HBN-EB59,Print Unit Limewood Approach,25/09/2020 06:35,25/09/2020 06:35,Leeds Fleet Account,0,00:00:09,0,0
47619,562,UK-HBN-EB59,Print Unit Limewood Approach,25/09/2020 06:36,25/09/2020 08:01,Leeds Fleet Account,8.867,01:24:56,0,8.867
47622,562,UK-HBN-EB59,Print Unit Limewood Approach,25/09/2020 06:57,25/09/2020 08:01,Leeds Fleet Account,6.663,01:03:32,0,6.663
47632,562,UK-HBN-EB59,Print Unit Limewood Approach,25/09/2020 08:01,25/09/2020 14:24,Leeds Fleet Account,13.255,06:23:17,0,13.255
47640,578,UK-HBN-EB100B,Knowsthorpe HQ,25/09/2020 08:58,25/09/2020 10:06,Leeds Fleet Account,8.076,01:08:10,0,8.076
47641,560,UK-HBN-EB39B,Westland Road,25/09/2020 09:10,25/09/2020 10:56,Leeds Fleet Account,6.989,01:46:23,0,6.989
47648,660,UK-HBN-EB41A,Knowsthorpe Refuse A,25/09/2020 10:11,25/09/2020 12:25,Leeds Fleet Account,14.204,02:13:53,0,14.204
47651,660,UK-HBN-EB41A,Knowsthorpe Refuse A,25/09/2020 10:15,25/09/2020 11:04,Leeds Fleet Account,5.916,00:49:44,0,5.916
47655,616,UK-HBN-EB35,Discovery Centre,25/09/2020 10:23,28/09/2020 08:12,Leeds Fleet Account,5.451,69:48:56,0,5.451
47664,658,UK-HBN-EB42A,Knowsthorpe Refuse A,25/09/2020 11:19,25/09/2020 15:52,Leeds Fleet Account,22.616,04:33:28,0,22.616
47668,559,UK-HBN-EB39A,Westland Road,25/09/2020 12:01,25/09/2020 13:07,Leeds Fleet Account,2.031,01:05:18,0,2.031
47670,661,UK-HBN-EB41B,Knowsthorpe Refuse B,25/09/2020 12:15,25/09/2020 13:15,Leeds Fleet Account,3.396,01:00:07,0,3.396
47672,578,UK-HBN-EB100B,Knowsthorpe HQ,25/09/2020 12:33,26/09/2020 09:15,Leeds Fleet Account,21.15,20:41:42,0,21.15
47674,575,UK-HBN-EB99B,Knowsthorpe HQ,25/09/2020 12:37,26/09/2020 09:44,Leeds Fleet Account,9.991,21:07:19,0,9.991
47680,578,UK-HBN-EB100B,Knowsthorpe HQ,25/09/2020 12:59,26/09/2020 09:11,Leeds Fleet Account,16.034,20:11:45,0,16.034
47683,577,UK-HBN-EB100A,Knowsthorpe HQ,25/09/2020 13:12,26/09/2020 09:29,Leeds Fleet Account,30.686,20:17:13,0,30.686
47684,577,UK-HBN-EB100A,Knowsthorpe HQ,25/09/2020 13:20,26/09/2020 10:06,Leeds Fleet Account,22.499,20:45:28,0,22.499
47697,560,UK-HBN-EB39B,Westland Road,25/09/2020 14:23,28/09/2020 07:00,Leeds Fleet Account,18.462,64:37:05,0,18.462
47703,562,UK-HBN-EB59,Print Unit Limewood Approach,25/09/2020 14:48,25/09/2020 15:24,Leeds Fleet Account,3.804,00:36:04,0,3.804
47708,559,UK-HBN-EB39A,Westland Road,25/09/2020 15:11,28/09/2020 06:34,Leeds Fleet Account,6.505,63:23:33,0,6.505
47732,661,UK-HBN-EB41B,Knowsthorpe Refuse B,26/09/2020 04:36,26/09/2020 11:47,Leeds Fleet Account,17.349,07:10:36,0,17.349
47743,660,UK-HBN-EB41A,Knowsthorpe Refuse A,26/09/2020 09:06,26/09/2020 15:57,Leeds Fleet Account,12.037,06:51:10,0,12.037
47745,578,UK-HBN-EB100B,Knowsthorpe HQ,26/09/2020 09:18,26/09/2020 10:07,Leeds Fleet Account,5.498,00:48:55,0,5.498
47756,578,UK-HBN-EB100B,Knowsthorpe HQ,26/09/2020 12:39,27/09/2020 09:49,Leeds Fleet Account,27.711,21:10:05,0,27.711
47757,577,UK-HBN-EB100A,Knowsthorpe HQ,26/09/2020 12:42,27/09/2020 10:11,Leeds Fleet Account,18.9,21:29:06,0,18.9
47760,578,UK-HBN-EB100B,Knowsthorpe HQ,26/09/2020 13:13,27/09/2020 10:06,Leeds Fleet Account,13.584,20:52:54,0,13.584
47761,575,UK-HBN-EB99B,Knowsthorpe HQ,26/09/2020 13:23,27/09/2020 08:09,Leeds Fleet Account,26.439,18:45:45,0,26.439
47762,577,UK-HBN-EB100A,Knowsthorpe HQ,26/09/2020 13:30,27/09/2020 10:11,Leeds Fleet Account,10.41,20:41:03,0,10.41
47801,578,UK-HBN-EB100B,Knowsthorpe HQ,27/09/2020 12:29,28/09/2020 09:04,Leeds Fleet Account,12.46,20:34:47,0,12.46
47805,578,UK-HBN-EB100B,Knowsthorpe HQ,27/09/2020 13:17,28/09/2020 09:14,Leeds Fleet Account,19.28,19:57:15,0,19.28
47806,577,UK-HBN-EB100A,Knowsthorpe HQ,27/09/2020 13:24,28/09/2020 08:59,Leeds Fleet Account,13.575,19:34:56,0,13.575
47831,661,UK-HBN-EB41B,Knowsthorpe Refuse B,28/09/2020 04:24,28/09/2020 06:57,Leeds Fleet Account,16.898,02:32:18,0,16.898
47832,560,UK-HBN-EB39B,Westland Road,28/09/2020 05:34,28/09/2020 06:17,Leeds Fleet Account,4.584,00:43:19,0,4.584
47835,601,UK-HBN-EB141A,Henshaw 1,28/09/2020 06:14,28/09/2020 06:21,Leeds Fleet Account,0.405,00:06:48,0,0.405
47838,601,UK-HBN-EB141A,Henshaw 1,28/09/2020 06:33,28/09/2020 08:56,Leeds Fleet Account,7.885,02:23:45,0,7.885
47840,563,UK-HBN-EB62,Print Unit Limewood Approach,28/09/2020 06:50,28/09/2020 12:26,Leeds Fleet Account,23.381,05:36:11,0,23.381
47846,550,UK-HBN-EB34,Millshaw Park Way,28/09/2020 07:29,28/09/2020 10:49,Leeds Fleet Account,11.817,03:19:55,0,11.817
47855,560,UK-HBN-EB39B,Westland Road,28/09/2020 08:02,28/09/2020 08:36,Leeds Fleet Account,3.681,00:33:55,0,3.681
47857,658,UK-HBN-EB42A,Knowsthorpe Refuse A,28/09/2020 08:09,28/09/2020 11:20,Leeds Fleet Account,12.391,03:11:51,0,12.391
47866,616,UK-HBN-EB35,Discovery Centre,28/09/2020 09:20,29/09/2020 08:02,Leeds Fleet Account,3.038,22:42:02,0,3.038
47871,559,UK-HBN-EB39A,Westland Road,28/09/2020 09:51,28/09/2020 12:22,Leeds Fleet Account,11.859,02:31:12,0,11.859
47872,660,UK-HBN-EB41A,Knowsthorpe Refuse A,28/09/2020 09:57,28/09/2020 12:52,Leeds Fleet Account,12.198,02:54:50,0,12.198
47879,562,UK-HBN-EB59,Print Unit Limewood Approach,28/09/2020 11:38,28/09/2020 15:39,Leeds Fleet Account,22.544,04:00:16,0,22.544
47885,578,UK-HBN-EB100B,Knowsthorpe HQ,28/09/2020 12:35,29/09/2020 09:51,Leeds Fleet Account,24.304,21:15:11,0,24.304
47886,578,UK-HBN-EB100B,Knowsthorpe HQ,28/09/2020 12:55,29/09/2020 09:40,Leeds Fleet Account,9.943,20:45:00,0,9.943
47888,577,UK-HBN-EB100A,Knowsthorpe HQ,28/09/2020 13:18,29/09/2020 09:39,Leeds Fleet Account,16.063,20:21:17,0,16.063
47889,575,UK-HBN-EB99B,Knowsthorpe HQ,28/09/2020 13:24,29/09/2020 09:10,Leeds Fleet Account,28.846,19:46:31,0,28.846
47892,560,UK-HBN-EB39B,Westland Road,28/09/2020 14:26,29/09/2020 06:36,Leeds Fleet Account,16.358,16:09:50,0,16.358
47898,559,UK-HBN-EB39A,Westland Road,28/09/2020 15:12,29/09/2020 06:32,Leeds Fleet Account,9.319,15:19:56,0,9.319
47907,604,UK-HBN-EB143,Henshaw 3,28/09/2020 15:48,29/09/2020 05:52,Leeds Fleet Account,18.784,14:03:42,0,18.784
47938,601,UK-HBN-EB141A,Henshaw 1,29/09/2020 04:33,29/09/2020 09:35,Leeds Fleet Account,12.624,05:02:00,0,12.624
47939,560,UK-HBN-EB39B,Westland Road,29/09/2020 05:26,29/09/2020 07:49,Leeds Fleet Account,9.75,02:22:40,0,9.75
47944,553,UK-HBN-EB37B,Farnley Hall,29/09/2020 06:42,29/09/2020 10:04,Leeds Fleet Account,22.118,03:21:51,0,22.118
47945,562,UK-HBN-EB59,Print Unit Limewood Approach,29/09/2020 07:01,29/09/2020 10:17,Leeds Fleet Account,18.913,03:16:03,0,18.913
47972,577,UK-HBN-EB100A,Knowsthorpe HQ,29/09/2020 09:40,29/09/2020 10:01,Leeds Fleet Account,0,00:21:19,0,0
